"CUSEC","cod_provincia","nom_provincia","cod_comarca","nom_comarca","cod_municipi","nom_municipi"
"0823001003","08","Barcelona","21","Maresme","08230","Premià de Dalt"
"0823001004","08","Barcelona","21","Maresme","08230","Premià de Dalt"
"0823001005","08","Barcelona","21","Maresme","08230","Premià de Dalt"
"0823001006","08","Barcelona","21","Maresme","08230","Premià de Dalt"
"0823101001","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101002","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101003","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101004","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101005","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101006","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101007","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101008","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101009","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101010","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101011","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101012","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101013","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101014","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101015","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101016","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823101017","08","Barcelona","17","Garraf","08231","Sant Pere de Ribes"
"0823201001","08","Barcelona","03","Alt Penedès","08232","Sant Pere de Riudebitlles"
"0823301001","08","Barcelona","24","Osona","08233","Sant Pere de Torelló"
"0823301002","08","Barcelona","24","Osona","08233","Sant Pere de Torelló"
"0823401001","08","Barcelona","41","Vallès Oriental","08234","Sant Pere de Vilamajor"
"0823401002","08","Barcelona","41","Vallès Oriental","08234","Sant Pere de Vilamajor"
"0823401003","08","Barcelona","41","Vallès Oriental","08234","Sant Pere de Vilamajor"
"0823501001","08","Barcelona","21","Maresme","08235","Sant Pol de Mar"
"0823501002","08","Barcelona","21","Maresme","08235","Sant Pol de Mar"
"0823501003","08","Barcelona","21","Maresme","08235","Sant Pol de Mar"
"0823601001","08","Barcelona","03","Alt Penedès","08236","Sant Quintí de Mediona"
"0823701001","08","Barcelona","24","Osona","08237","Sant Quirze de Besora"
"0823701002","08","Barcelona","24","Osona","08237","Sant Quirze de Besora"
"0823801001","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801002","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801003","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801004","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801005","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801006","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801007","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801008","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801009","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801010","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801011","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823801012","08","Barcelona","40","Vallès Occidental","08238","Sant Quirze del Vallès"
"0823901001","08","Barcelona","42","Moianès","08239","Sant Quirze Safaja"
"0824001001","08","Barcelona","03","Alt Penedès","08240","Sant Sadurní d'Anoia"
"0824001002","08","Barcelona","03","Alt Penedès","08240","Sant Sadurní d'Anoia"
"0824001003","08","Barcelona","03","Alt Penedès","08240","Sant Sadurní d'Anoia"
"0824001004","08","Barcelona","03","Alt Penedès","08240","Sant Sadurní d'Anoia"
"0824002001","08","Barcelona","03","Alt Penedès","08240","Sant Sadurní d'Anoia"
"0824002002","08","Barcelona","03","Alt Penedès","08240","Sant Sadurní d'Anoia"
"0824002003","08","Barcelona","03","Alt Penedès","08240","Sant Sadurní d'Anoia"
"0824002004","08","Barcelona","03","Alt Penedès","08240","Sant Sadurní d'Anoia"
"0824101001","08","Barcelona","24","Osona","08241","Sant Sadurní d'Osormort"
"0824201001","08","Barcelona","07","Bages","08242","Marganell"
"0824301001","08","Barcelona","24","Osona","08243","Santa Cecília de Voltregà"
"0824401001","08","Barcelona","11","Baix Llobregat","08244","Santa Coloma de Cervelló"
"0824401002","08","Barcelona","11","Baix Llobregat","08244","Santa Coloma de Cervelló"
"0824401003","08","Barcelona","11","Baix Llobregat","08244","Santa Coloma de Cervelló"
"0824401004","08","Barcelona","11","Baix Llobregat","08244","Santa Coloma de Cervelló"
"0824401005","08","Barcelona","11","Baix Llobregat","08244","Santa Coloma de Cervelló"
"0824501001","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501002","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501003","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501004","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501005","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501006","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501007","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501009","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501010","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501011","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501012","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501013","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501014","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501015","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501016","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501017","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501018","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824501019","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502001","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502002","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502003","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502004","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502005","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502006","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502007","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502008","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502009","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502010","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824502011","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503001","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503002","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503003","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503004","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503005","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503006","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503007","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503008","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503009","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503010","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503011","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503012","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503013","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503014","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503015","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503016","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824503017","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504001","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504002","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504003","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504004","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504005","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504006","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504007","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504008","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504009","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504010","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504011","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504012","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504013","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504014","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504015","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824504016","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505001","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505002","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505003","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505004","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505005","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505006","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505007","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505008","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505009","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505011","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505012","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505013","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505014","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505015","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505016","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505018","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824505019","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506002","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506003","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506004","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506005","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506008","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506009","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506011","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506012","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824506014","08","Barcelona","13","Barcelonès","08245","Santa Coloma de Gramenet"
"0824601001","08","Barcelona","24","Osona","08246","Santa Eugènia de Berga"
"0824701001","08","Barcelona","24","Osona","08247","Santa Eulàlia de Riuprimer"
"0824801001","08","Barcelona","41","Vallès Oriental","08248","Santa Eulàlia de Ronçana"
"0824801002","08","Barcelona","41","Vallès Oriental","08248","Santa Eulàlia de Ronçana"
"0824901001","08","Barcelona","03","Alt Penedès","08249","Santa Fe del Penedès"
"0825001001","08","Barcelona","06","Anoia","08250","Santa Margarida de Montbui"
"0825001002","08","Barcelona","06","Anoia","08250","Santa Margarida de Montbui"
"0825001003","08","Barcelona","06","Anoia","08250","Santa Margarida de Montbui"
"0825001004","08","Barcelona","06","Anoia","08250","Santa Margarida de Montbui"
"0825001005","08","Barcelona","06","Anoia","08250","Santa Margarida de Montbui"
"0825001006","08","Barcelona","06","Anoia","08250","Santa Margarida de Montbui"
"0825001007","08","Barcelona","06","Anoia","08250","Santa Margarida de Montbui"
"0825101001","08","Barcelona","03","Alt Penedès","08251","Santa Margarida i els Monjos"
"0825101002","08","Barcelona","03","Alt Penedès","08251","Santa Margarida i els Monjos"
"0825101003","08","Barcelona","03","Alt Penedès","08251","Santa Margarida i els Monjos"
"0825101004","08","Barcelona","03","Alt Penedès","08251","Santa Margarida i els Monjos"
"0825201001","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201002","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201003","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201004","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201005","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201006","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201007","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201008","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201009","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201010","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201011","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201018","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201019","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201020","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201021","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201022","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201023","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201024","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201025","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201026","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201027","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201028","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825201029","08","Barcelona","40","Vallès Occidental","08252","Barberà del Vallès"
"0825301001","08","Barcelona","24","Osona","08253","Santa Maria de Besora"
"0825401001","08","Barcelona","24","Osona","08254","Esquirol, l'"
"0825501001","08","Barcelona","14","Berguedà","08255","Santa Maria de Merlès"
"0825601001","08","Barcelona","41","Vallès Oriental","08256","Santa Maria de Martorelles"
"0825701001","08","Barcelona","06","Anoia","08257","Santa Maria de Miralles"
"0825801001","08","Barcelona","42","Moianès","08258","Santa Maria d'Oló"
"0825901001","08","Barcelona","41","Vallès Oriental","08259","Santa Maria de Palautordera"
"0825901002","08","Barcelona","41","Vallès Oriental","08259","Santa Maria de Palautordera"
"0825901003","08","Barcelona","41","Vallès Oriental","08259","Santa Maria de Palautordera"
"0825901004","08","Barcelona","41","Vallès Oriental","08259","Santa Maria de Palautordera"
